id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
8260,Erling Haaland,4,346,5,4.86883732676506,0,0.6587890684604645,19,2,0,0,F,Manchester City,5,4.86883732676506,4.754669278860092,0.169860377907753
7254,Viktor Gyokeres,4,316,3,2.659887909889221,0,0.1517878770828247,7,3,1,0,F,Arsenal,2,1.898719072341919,2.088562496006489,0.038055483251810074
11363,Antoine Semenyo,4,360,3,3.4967145323753357,2,0.38753460347652435,12,7,1,0,M,Bournemouth,2,2.7355456724762917,3.4484428465366364,0.32536254823207855
1250,Mohamed Salah,4,360,2,1.131843276321888,1,0.7234024815261364,5,5,0,0,M,Liverpool,1,0.3706744387745857,1.4294453412294388,0.5933438614010811
4456,Chris Wood,4,313,2,1.1397681683301926,0,0.16295630484819412,8,2,0,0,F,Nottingham Forest,2,1.1397681683301926,1.324853464961052,0.10880379006266594
5675,Ismaila Sarr,3,270,2,1.9466686844825745,0,0.025558898225426674,3,1,1,0,F M,Crystal Palace,2,1.9466686844825745,2.30912783741951,0.3369002975523472
6026,Richarlison,4,264,2,0.9355672523379326,1,0.5635656304657459,8,3,1,0,F S,Tottenham,2,0.9355672523379326,2.4083857722580433,0.926425576210022
7148,Wilson Isidor,4,150,2,0.6029620617628098,0,0,7,0,0,0,F S,Sunderland,2,0.6029620617628098,0.7152212411165237,0.12492907047271729
7365,Lucas Paquetá,4,341,2,1.1598450168967247,0,0.17630312591791153,6,4,0,0,F M,West Ham,1,0.39867617934942245,1.1947569996118546,0.7438782155513763
7526,Martín Zubimendi,4,360,2,0.2331439070403576,0,0.04990798607468605,5,1,1,0,M,Arsenal,2,0.2331439070403576,0.9752353336662054,0.8184220194816589
8272,João Pedro,4,336,2,1.5551699921488762,3,1.3695461973547935,9,4,0,0,F M,Chelsea,2,1.5551699921488762,1.7379935383796692,0.7591340132057667
8995,Hugo Ekitike,4,315,2,1.3385952338576317,1,0.23969341069459915,7,4,0,0,F,Liverpool,2,1.3385952338576317,1.6549089401960373,0.6154161617159843
9307,Iliman Ndiaye,4,336,2,1.3126782402396202,0,0.29431407153606415,4,5,0,0,M,Everton,2,1.3126782402396202,2.31662530452013,0.8858348503708839
9453,Moisés Caicedo,4,360,2,0.6806584857404232,0,0,4,0,1,0,M,Chelsea,2,0.6806584857404232,2.240014284849167,2.1544386744499207
10746,Jaidon Anthony,4,356,2,1.774139940738678,1,0.11583566293120384,8,3,1,0,M,Burnley,2,1.774139940738678,2.194149538874626,0.40886643528938293
10760,Brennan Johnson,4,230,2,1.0009253919124603,0,0.1424060259014368,4,3,1,0,F S,Tottenham,2,1.0009253919124603,1.344993144273758,0.26553652435541153
11356,Enzo Fernández,4,352,2,2.017979808151722,1,0.7582280747592449,5,6,0,0,M,Chelsea,1,1.2568109706044197,2.3936603516340256,2.258863478899002
11707,Jurriën Timber,4,265,2,0.6394447088241577,1,0.48712843284010887,5,5,1,0,D S,Arsenal,2,0.6394447088241577,0.9662192910909653,0.570318128913641
13222,Thiago,4,343,2,1.4491244554519653,0,0.6886284500360489,6,4,2,0,F,Brentford,1,0.6879556253552437,1.5335072576999664,0.20113791152834892
468,Callum Wilson,4,101,1,1.0425323490053415,0,0.08269345760345459,6,1,0,0,S,West Ham,1,1.0425323490053415,1.009868085384369,0
489,James Milner,3,96,1,0.7611688375473022,0,0,1,0,1,0,M S,Brighton,0,0,0.44530078768730164,0.44530078768730164
1018,Josh Cullen,4,336,1,0.05117474123835564,1,0.7194740623235703,1,6,0,0,M,Burnley,1,0.05117474123835564,1.7920456379652023,1.1457737535238266
1228,Bruno Fernandes,4,360,1,1.8460006024688482,0,1.2271642591804266,9,15,1,0,M,Manchester United,0,0.32366290874779224,1.479672584682703,0.9503157585859299
1433,Federico Chiesa,4,35,1,0.4300702065229416,0,0,3,0,0,0,S,Liverpool,1,0.4300702065229416,0.881363034248352,0.45129282772541046
1776,Jarrod Bowen,4,360,1,0.48060527443885803,0,0.7297389749437571,10,3,0,0,F M,West Ham,1,0.48060527443885803,1.4245009869337082,0.37543344497680664
5735,Jean-Philippe Mateta,4,358,1,1.9043065160512924,0,0,8,0,2,0,F,Crystal Palace,0,1.1431376785039902,1.206151396036148,0.06301373243331909
6055,Phil Foden,2,98,1,0.3050074130296707,0,0.019334079697728157,4,1,0,0,M S,Manchester City,1,0.3050074130296707,0.6935219019651413,0.3885144889354706
6382,Pedro Neto,4,360,1,0.5461067743599415,0,0.8027647063136101,5,8,0,0,M,Chelsea,1,0.5461067743599415,1.5139583200216293,0.332394914701581
6456,Callum Hudson-Odoi,4,320,1,0.41482897102832794,0,0.8331889510154724,4,5,0,0,M,Nottingham Forest,1,0.41482897102832794,2.0685860216617584,1.1700686663389206
6544,Lukas Nmecha,4,136,1,0.900671549141407,0,0,3,0,0,0,F S,Leeds,0,0.13950268924236298,0.5137586072087288,0.374255895614624
6552,Bryan Mbeumo,4,360,1,1.7993971705436707,0,0.9966353140771389,12,8,0,0,M,Manchester United,1,1.7993971705436707,2.9526159465312958,0.3502570502460003
6615,Trevoh Chalobah,4,345,1,0.8730415068566799,0,0.019906282424926758,7,1,0,0,D,Chelsea,1,0.8730415068566799,1.7983084544539452,1.7839653119444847
7230,Emile Smith-Rowe,4,72,1,0.6621709950268269,0,0.06276560574769974,3,1,0,0,S,Fulham,1,0.6621709950268269,1.208152960985899,0.5459819659590721
7322,Bukayo Saka,2,146,1,0.3925854414701462,0,0.13899340853095055,2,3,0,0,F,Arsenal,1,0.3925854414701462,0.6184795498847961,0.08690068870782852
7438,James Garner,4,360,1,0.1081807017326355,0,0.5771643593907356,4,6,1,0,D M,Everton,1,0.1081807017326355,1.0203627869486809,0.8829717263579369
7498,Lyle Foster,4,344,1,0.7333381772041321,0,0.20369698107242584,3,2,1,0,F,Burnley,1,0.7333381772041321,1.0335442945361137,0.17122002691030502
7603,Marc Guehi,4,360,1,0.32290405593812466,0,0.022758367005735636,3,2,0,0,D,Crystal Palace,1,0.32290405593812466,0.9203957356512547,0.869756031781435
8094,Mathis Cherki,2,73,1,0.05370163172483444,0,0.4975411593914032,1,1,0,0,M S,Manchester City,1,0.05370163172483444,0.17543181031942368,0.12173017859458923
8117,Nick Woltemade,1,70,1,0.16368259489536285,0,0.017971137538552284,3,1,0,0,F,Newcastle United,1,0.16368259489536285,0.13328242301940918,0.047935813665390015
8129,Riccardo Calafiori,4,305,1,1.2178809493780136,2,0.3667193166911602,7,3,2,0,D,Arsenal,1,1.2178809493780136,1.627870336174965,1.3856749534606934
8327,Bruno Guimarães,4,360,1,0.3888843022286892,0,0.0726828072220087,2,3,2,0,M,Newcastle United,1,0.3888843022286892,1.2179982736706734,0.7863958552479744
8497,Cole Palmer,2,123,1,0.5224495083093643,0,0.015278443694114685,9,1,0,0,M S,Chelsea,1,0.5224495083093643,0.6714966893196106,0.25048750825226307
8651,Enzo Le Fée,3,127,1,0.8111801706254482,0,0.1598401814699173,2,2,0,0,F S,Sunderland,0,0.05001133307814598,0.4299861453473568,0.3799748122692108
8662,Dan Ndoye,4,304,1,0.30143463611602783,1,0.4619656354188919,1,3,0,0,M,Nottingham Forest,1,0.30143463611602783,1.1669740229845047,0.40357373654842377
8845,Hee-Chan Hwang,4,171,1,0.38580621778964996,0,0.0520901195704937,3,1,0,0,F S,Wolverhampton Wanderers,1,0.38580621778964996,0.3968256153166294,0
9021,Pape Sarr,4,349,1,0.33093458600342274,1,0.5134420394897461,3,1,0,0,M,Tottenham,1,0.33093458600342274,2.2117170095443726,2.1840030550956726
9156,Kevin Schade,4,307,1,1.345790535211563,0,0.033606838434934616,8,1,0,0,F M S,Brentford,1,0.5846216976642609,1.1798069439828396,0.7456833720207214
9501,Fabio Carvalho,3,92,1,0.6895682029426098,0,0,2,0,0,0,M S,Brentford,1,0.6895682029426098,0.6895682029426098,0
