assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty
0,0,15,1,42.7,303,0.18,0.27,0.09,0.13,17,0,0,8.2,14.0,2022-08-13,90,3,0,0,0,0,2,0,431771,1,0,4,25.0,3,-79576,24182,103758,80,True,0,0,3,0.0797185972332954,90,FWR,Manchester City,Bournemouth,4,0,18214,2022,540562,0.0717165023088455,0,2,0,0.0797185972332954,0.46390300989151,0.4412220120429992,2,5
0,0,15,0,27.1,303,0.14,0.14,0.0,0.12,37,2,0,3.8,5.2,2022-08-27,60,7,0,0,0,0,4,0,250806,1,2,4,6.0,2,-103014,9165,112179,78,True,0,0,0,0.0,65,FWR,Manchester City,Crystal Palace,4,2,18237,2022,544436,0.0238604005426168,0,1,0,0.0,0.3965330123901367,0.3965330123901367,2,5
1,0,10,0,13.4,303,0.02,0.55,0.53,0.33,49,0,0,4.4,2.2,2022-08-31,35,16,0,0,0,0,5,0,214363,0,0,6,28.0,4,-46773,9367,56140,77,True,0,0,2,0.5035200119018555,34,Sub,Manchester City,Nottingham Forest,6,0,18246,2022,546321,0.0339385010302066,0,1,0,0.5035200119018555,0.9518100023269652,0.448289006948471,2,5
0,0,4,0,3.2,303,0.0,0.0,0.0,0.09,51,1,0,0.4,0.4,2022-09-03,17,2,0,0,0,0,6,0,196680,0,1,1,0.0,1,-25498,9060,34558,77,False,0,0,0,0.0,15,Sub,Aston Villa,Manchester City,1,1,18258,2022,547450,0.0,0,0,0,0.0,0.0,0.0,5,2
0,0,2,0,15.3,303,0.21,0.26,0.05,0.0,80,0,0,3.4,4.4,2022-09-17,18,20,0,0,0,0,8,0,176801,0,3,0,14.0,1,-4401,2581,6982,76,False,0,0,1,0.0137050999328494,15,Sub,Wolverhampton Wanderers,Manchester City,0,3,18274,2022,550453,0.062687300145626,0,1,0,0.0137050999328494,0.1335899978876114,0.0709031969308853,5,2
0,0,5,0,0.3,303,0.0,0.0,0.0,1.48,88,2,0,0.3,3.0,2022-10-02,15,14,0,0,0,0,9,0,166711,0,3,6,0.0,1,-12333,2021,14354,76,True,0,0,0,0.0,13,Sub,Manchester City,Manchester United,6,3,18289,2022,552926,0.0,0,0,0,0.0,0.0,0.0,3,5
0,0,28,1,9.1,303,0.03,0.31,0.28,0.05,97,0,1,9.2,39.6,2022-10-08,70,17,0,0,0,0,10,0,156636,1,0,4,43.0,8,-11593,2388,13981,75,True,0,1,4,0.4557139873504638,73,FWR,Manchester City,Southampton,4,0,18298,2022,554126,0.0,0,0,1,0.4557139873504638,1.329800009727478,0.8896080255508423,2,5
0,0,0,0,15.6,303,0.08,0.3,0.22,0.31,125,1,0,5.8,5.6,2022-10-22,61,5,0,0,0,0,13,0,153824,1,1,3,37.0,1,490,3405,2915,75,True,1,0,2,0.4658649861812591,65,FWR,Manchester City,Brighton,3,1,18326,2022,558240,0.0469499006867408,0,1,0,0.4658649861812591,0.5700100064277649,0.1041449978947639,3,5
1,1,28,0,66.7,303,0.26,0.56,0.3,0.52,167,1,0,10.3,15.6,2022-12-28,87,11,0,0,0,0,17,0,164888,1,3,1,21.0,6,6665,20874,14209,75,False,0,0,2,0.1903340071439743,90,FWR,Leeds,Manchester City,1,3,18368,2022,565915,0.650065004825592,0,5,0,0.1903340071439743,0.9758710265159608,0.3929229974746704,5,2
1,3,31,0,69.6,303,0.61,0.91,0.3,0.09,175,1,0,14.7,34.2,2022-12-31,90,8,0,0,0,0,18,0,166687,1,1,1,43.0,8,647,4631,3984,75,True,0,0,2,0.1618060022592544,90,FWR,Manchester City,Everton,1,1,18376,2022,566450,1.1004400253295898,1,5,0,0.1618060022592544,0.803475022315979,0.0,2,5
