home_team,away_team,player_name,anytime_odds,two_or_more,hatrick
Man City,Liverpool,Erling Haaland,7/10,7/2,14/1
Man City,Liverpool,Julian Alvarez,15/8,11/1,50/1
Man City,Liverpool,Jeremy Doku,16/5,20/1,125/1
Man City,Liverpool,Phil Foden,27/10,18/1,90/1
Man City,Liverpool,Oscar Bobb,16/5,20/1,125/1
Man City,Liverpool,Jack Grealish,17/5,22/1,150/1
Man City,Liverpool,Bernardo Silva,4/1,28/1,200/1
Man City,Liverpool,Matheus Nunes,5/1,40/1,250/1
Man City,Liverpool,Rodri,11/2,45/1,300/1
Man City,Liverpool,Mateo Kovacic,6/1,50/1,300/1
Man City,Liverpool,Rico Lewis,9/1,100/1,500/1
Man City,Liverpool,John Stones,10/1,125/1,500/1
Man City,Liverpool,Kalvin Phillips,10/1,125/1,500/1
Man City,Liverpool,Nathan Ake,11/1,125/1,500/1
Man City,Liverpool,Manuel Akanji,9/1,100/1,500/1
Man City,Liverpool,Ruben Dias,14/1,200/1,500/1
Man City,Liverpool,Josko Gvardiol,14/1,200/1,500/1
Man City,Liverpool,Kyle Walker,18/1,250/1,500/1
Man City,Liverpool,Mohamed Salah,21/10,12/1,60/1
Man City,Liverpool,Darwin Nunez,5/2,16/1,80/1
Man City,Liverpool,Diogo Jota,3/1,20/1,125/1
Man City,Liverpool,Cody Gakpo,27/10,18/1,90/1
Man City,Liverpool,Luis Diaz,16/5,20/1,125/1
Man City,Liverpool,Ben Doak,19/5,28/1,200/1
Man City,Liverpool,Trey Nyoni,13/2,55/1,400/1
Man City,Liverpool,Curtis Jones,8/1,70/1,500/1
Man City,Liverpool,Dominik Szoboszlai,7/1,60/1,400/1
Man City,Liverpool,Harvey Elliott,8/1,70/1,500/1
Man City,Liverpool,James McConnell,8/1,80/1,500/1
Man City,Liverpool,Wataru Endo,9/1,100/1,500/1
Man City,Liverpool,Alexis Mac Allister,8/1,70/1,500/1
Man City,Liverpool,Ryan Gravenberch,9/1,90/1,500/1
Man City,Liverpool,Trent Alexander-Arnold,12/1,200/1,500/1
