scoreline,scoreline_odds,contest,Outcome
6-2,150/1,Aston Villa v Burnley,Aston Villa Win
7-0,150/1,Aston Villa v Burnley,Aston Villa Win
7-1,150/1,Aston Villa v Burnley,Aston Villa Win
8-0,150/1,Aston Villa v Burnley,Aston Villa Win
9-0,150/1,Aston Villa v Burnley,Aston Villa Win
10-0,150/1,Aston Villa v Burnley,Aston Villa Win
0-0,9/1,Aston Villa v Burnley,Draw
1-1,6/1,Aston Villa v Burnley,Draw
2-2,16/1,Aston Villa v Burnley,Draw
3-3,70/1,Aston Villa v Burnley,Draw
4-4,150/1,Aston Villa v Burnley,Draw
1-0,12/1,Aston Villa v Burnley,Burnley Win
2-0,28/1,Aston Villa v Burnley,Burnley Win
2-1,14/1,Aston Villa v Burnley,Burnley Win
3-0,70/1,Aston Villa v Burnley,Burnley Win
3-1,50/1,Aston Villa v Burnley,Burnley Win
3-2,45/1,Aston Villa v Burnley,Burnley Win
4-0,150/1,Aston Villa v Burnley,Burnley Win
4-1,100/1,Aston Villa v Burnley,Burnley Win
4-2,125/1,Aston Villa v Burnley,Burnley Win
4-3,125/1,Aston Villa v Burnley,Burnley Win
5-0,150/1,Aston Villa v Burnley,Burnley Win
5-1,150/1,Aston Villa v Burnley,Burnley Win
5-2,150/1,Aston Villa v Burnley,Burnley Win
6-0,150/1,Aston Villa v Burnley,Burnley Win
6-1,150/1,Aston Villa v Burnley,Burnley Win
6-2,150/1,Aston Villa v Burnley,Burnley Win
7-0,150/1,Aston Villa v Burnley,Burnley Win
7-1,150/1,Aston Villa v Burnley,Burnley Win
8-0,150/1,Aston Villa v Burnley,Burnley Win
1-0,6/1,Everton v Crystal Palace,Everton Win
2-0,10/1,Everton v Crystal Palace,Everton Win
2-1,8/1,Everton v Crystal Palace,Everton Win
3-0,22/1,Everton v Crystal Palace,Everton Win
3-1,22/1,Everton v Crystal Palace,Everton Win
3-2,28/1,Everton v Crystal Palace,Everton Win
4-0,60/1,Everton v Crystal Palace,Everton Win
4-1,55/1,Everton v Crystal Palace,Everton Win
4-2,80/1,Everton v Crystal Palace,Everton Win
4-3,125/1,Everton v Crystal Palace,Everton Win
5-0,125/1,Everton v Crystal Palace,Everton Win
5-1,100/1,Everton v Crystal Palace,Everton Win
5-2,125/1,Everton v Crystal Palace,Everton Win
6-0,150/1,Everton v Crystal Palace,Everton Win
6-1,150/1,Everton v Crystal Palace,Everton Win
6-2,150/1,Everton v Crystal Palace,Everton Win
7-0,150/1,Everton v Crystal Palace,Everton Win
7-1,150/1,Everton v Crystal Palace,Everton Win
8-0,150/1,Everton v Crystal Palace,Everton Win
9-0,150/1,Everton v Crystal Palace,Everton Win
10-0,150/1,Everton v Crystal Palace,Everton Win
0-0,13/2,Everton v Crystal Palace,Draw
1-1,24/5,Everton v Crystal Palace,Draw
2-2,14/1,Everton v Crystal Palace,Draw
3-3,66/1,Everton v Crystal Palace,Draw
4-4,150/1,Everton v Crystal Palace,Draw
1-0,7/1,Everton v Crystal Palace,Crystal Palace Win
2-0,12/1,Everton v Crystal Palace,Crystal Palace Win
2-1,9/1,Everton v Crystal Palace,Crystal Palace Win
3-0,33/1,Everton v Crystal Palace,Crystal Palace Win
3-1,25/1,Everton v Crystal Palace,Crystal Palace Win
3-2,35/1,Everton v Crystal Palace,Crystal Palace Win
4-0,80/1,Everton v Crystal Palace,Crystal Palace Win
4-1,70/1,Everton v Crystal Palace,Crystal Palace Win
4-2,90/1,Everton v Crystal Palace,Crystal Palace Win
4-3,125/1,Everton v Crystal Palace,Crystal Palace Win
5-0,150/1,Everton v Crystal Palace,Crystal Palace Win
5-1,125/1,Everton v Crystal Palace,Crystal Palace Win
5-2,150/1,Everton v Crystal Palace,Crystal Palace Win
6-0,150/1,Everton v Crystal Palace,Crystal Palace Win
6-1,150/1,Everton v Crystal Palace,Crystal Palace Win
6-2,150/1,Everton v Crystal Palace,Crystal Palace Win
7-0,150/1,Everton v Crystal Palace,Crystal Palace Win
7-1,150/1,Everton v Crystal Palace,Crystal Palace Win
8-0,150/1,Everton v Crystal Palace,Crystal Palace Win
9-0,150/1,Everton v Crystal Palace,Crystal Palace Win
1-0,7/1,Newcastle v Nottingham Forest,Newcastle Win
2-0,7/1,Newcastle v Nottingham Forest,Newcastle Win
2-1,13/2,Newcastle v Nottingham Forest,Newcastle Win
3-0,11/1,Newcastle v Nottingham Forest,Newcastle Win
3-1,11/1,Newcastle v Nottingham Forest,Newcastle Win
3-2,20/1,Newcastle v Nottingham Forest,Newcastle Win
4-0,20/1,Newcastle v Nottingham Forest,Newcastle Win
4-1,20/1,Newcastle v Nottingham Forest,Newcastle Win
4-2,40/1,Newcastle v Nottingham Forest,Newcastle Win
4-3,80/1,Newcastle v Nottingham Forest,Newcastle Win
5-0,45/1,Newcastle v Nottingham Forest,Newcastle Win
5-1,45/1,Newcastle v Nottingham Forest,Newcastle Win
5-2,70/1,Newcastle v Nottingham Forest,Newcastle Win
6-0,90/1,Newcastle v Nottingham Forest,Newcastle Win
6-1,90/1,Newcastle v Nottingham Forest,Newcastle Win
6-2,125/1,Newcastle v Nottingham Forest,Newcastle Win
7-0,125/1,Newcastle v Nottingham Forest,Newcastle Win
7-1,150/1,Newcastle v Nottingham Forest,Newcastle Win
8-0,150/1,Newcastle v Nottingham Forest,Newcastle Win
9-0,150/1,Newcastle v Nottingham Forest,Newcastle Win
10-0,150/1,Newcastle v Nottingham Forest,Newcastle Win
0-0,12/1,Newcastle v Nottingham Forest,Draw
1-1,13/2,Newcastle v Nottingham Forest,Draw
2-2,12/1,Newcastle v Nottingham Forest,Draw
3-3,50/1,Newcastle v Nottingham Forest,Draw
4-4,125/1,Newcastle v Nottingham Forest,Draw
1-0,14/1,Newcastle v Nottingham Forest,Nottingham Forest Win
2-0,28/1,Newcastle v Nottingham Forest,Nottingham Forest Win
2-1,14/1,Newcastle v Nottingham Forest,Nottingham Forest Win
3-0,70/1,Newcastle v Nottingham Forest,Nottingham Forest Win
3-1,40/1,Newcastle v Nottingham Forest,Nottingham Forest Win
3-2,35/1,Newcastle v Nottingham Forest,Nottingham Forest Win
4-0,125/1,Newcastle v Nottingham Forest,Nottingham Forest Win
4-1,100/1,Newcastle v Nottingham Forest,Nottingham Forest Win
4-2,100/1,Newcastle v Nottingham Forest,Nottingham Forest Win
4-3,100/1,Newcastle v Nottingham Forest,Nottingham Forest Win
5-0,150/1,Newcastle v Nottingham Forest,Nottingham Forest Win
5-1,150/1,Newcastle v Nottingham Forest,Nottingham Forest Win
5-2,150/1,Newcastle v Nottingham Forest,Nottingham Forest Win
6-0,150/1,Newcastle v Nottingham Forest,Nottingham Forest Win
6-1,150/1,Newcastle v Nottingham Forest,Nottingham Forest Win
6-2,150/1,Newcastle v Nottingham Forest,Nottingham Forest Win
7-0,150/1,Newcastle v Nottingham Forest,Nottingham Forest Win
7-1,150/1,Newcastle v Nottingham Forest,Nottingham Forest Win
8-0,150/1,Newcastle v Nottingham Forest,Nottingham Forest Win
9-0,150/1,Newcastle v Nottingham Forest,Nottingham Forest Win
1-0,10/1,Wolves v Brighton,Wolves Win
2-0,18/1,Wolves v Brighton,Wolves Win
2-1,10/1,Wolves v Brighton,Wolves Win
3-0,40/1,Wolves v Brighton,Wolves Win
3-1,28/1,Wolves v Brighton,Wolves Win
3-2,28/1,Wolves v Brighton,Wolves Win
4-0,90/1,Wolves v Brighton,Wolves Win
4-1,70/1,Wolves v Brighton,Wolves Win
4-2,80/1,Wolves v Brighton,Wolves Win
4-3,100/1,Wolves v Brighton,Wolves Win
5-0,150/1,Wolves v Brighton,Wolves Win
5-1,125/1,Wolves v Brighton,Wolves Win
5-2,150/1,Wolves v Brighton,Wolves Win
6-0,150/1,Wolves v Brighton,Wolves Win
6-1,150/1,Wolves v Brighton,Wolves Win
6-2,150/1,Wolves v Brighton,Wolves Win
7-0,150/1,Wolves v Brighton,Wolves Win
7-1,150/1,Wolves v Brighton,Wolves Win
8-0,150/1,Wolves v Brighton,Wolves Win
9-0,150/1,Wolves v Brighton,Wolves Win
0-0,10/1,Wolves v Brighton,Draw
1-1,11/2,Wolves v Brighton,Draw
2-2,12/1,Wolves v Brighton,Draw
3-3,45/1,Wolves v Brighton,Draw
4-4,125/1,Wolves v Brighton,Draw
1-0,7/1,Wolves v Brighton,Brighton Win
2-0,9/1,Wolves v Brighton,Brighton Win
2-1,7/1,Wolves v Brighton,Brighton Win
3-0,16/1,Wolves v Brighton,Brighton Win
3-1,14/1,Wolves v Brighton,Brighton Win
3-2,22/1,Wolves v Brighton,Brighton Win
4-0,35/1,Wolves v Brighton,Brighton Win
4-1,28/1,Wolves v Brighton,Brighton Win
4-2,45/1,Wolves v Brighton,Brighton Win
4-3,80/1,Wolves v Brighton,Brighton Win
5-0,70/1,Wolves v Brighton,Brighton Win
5-1,70/1,Wolves v Brighton,Brighton Win
5-2,100/1,Wolves v Brighton,Brighton Win
6-0,125/1,Wolves v Brighton,Brighton Win
6-1,125/1,Wolves v Brighton,Brighton Win
6-2,150/1,Wolves v Brighton,Brighton Win
7-0,150/1,Wolves v Brighton,Brighton Win
7-1,150/1,Wolves v Brighton,Brighton Win
8-0,150/1,Wolves v Brighton,Brighton Win
9-0,150/1,Wolves v Brighton,Brighton Win
10-0,150/1,Wolves v Brighton,Brighton Win
1-0,14/1,Brentford v Man City,Brentford Win
2-0,25/1,Brentford v Man City,Brentford Win
2-1,12/1,Brentford v Man City,Brentford Win
3-0,55/1,Brentford v Man City,Brentford Win
3-1,33/1,Brentford v Man City,Brentford Win
3-2,28/1,Brentford v Man City,Brentford Win
4-0,100/1,Brentford v Man City,Brentford Win
4-1,80/1,Brentford v Man City,Brentford Win
4-2,80/1,Brentford v Man City,Brentford Win
4-3,100/1,Brentford v Man City,Brentford Win
5-0,150/1,Brentford v Man City,Brentford Win
5-1,150/1,Brentford v Man City,Brentford Win
5-2,150/1,Brentford v Man City,Brentford Win
6-0,150/1,Brentford v Man City,Brentford Win
6-1,150/1,Brentford v Man City,Brentford Win
6-2,150/1,Brentford v Man City,Brentford Win
7-0,150/1,Brentford v Man City,Brentford Win
7-1,150/1,Brentford v Man City,Brentford Win
8-0,150/1,Brentford v Man City,Brentford Win
9-0,150/1,Brentford v Man City,Brentford Win
0-0,14/1,Brentford v Man City,Draw
1-1,7/1,Brentford v Man City,Draw
2-2,12/1,Brentford v Man City,Draw
3-3,40/1,Brentford v Man City,Draw
4-4,125/1,Brentford v Man City,Draw
1-0,15/2,Brentford v Man City,Man City Win
2-0,8/1,Brentford v Man City,Man City Win
2-1,13/2,Brentford v Man City,Man City Win
3-0,12/1,Brentford v Man City,Man City Win
3-1,11/1,Brentford v Man City,Man City Win
3-2,16/1,Brentford v Man City,Man City Win
4-0,22/1,Brentford v Man City,Man City Win
4-1,20/1,Brentford v Man City,Man City Win
4-2,35/1,Brentford v Man City,Man City Win
4-3,70/1,Brentford v Man City,Man City Win
5-0,45/1,Brentford v Man City,Man City Win
5-1,45/1,Brentford v Man City,Man City Win
5-2,70/1,Brentford v Man City,Man City Win
6-0,90/1,Brentford v Man City,Man City Win
6-1,90/1,Brentford v Man City,Man City Win
6-2,100/1,Brentford v Man City,Man City Win
7-0,150/1,Brentford v Man City,Man City Win
7-1,150/1,Brentford v Man City,Man City Win
8-0,150/1,Brentford v Man City,Man City Win
9-0,150/1,Brentford v Man City,Man City Win
10-0,150/1,Brentford v Man City,Man City Win
