assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps
0,0,3,0,26.6,296,0.07,0.07,0.0,2.75,117,2,0,4.7,18.4,2024-11-23,90,0,0,0,0,0,0,0,False,6,0,0,0,0,12,0,12721,1,2,1,2.0,1,32,551,519,45,True,0,296,,,0,0,0.0,90,DL,Leicester,Chelsea,1,2,26719,2024,688078,0.1583642661571502,0,2,0,0.0,0.1583642661571502,0.0670611634850502,26719,Leicester,Victor Kristiansen,Victor Kristiansen,3,1,12,0.2,DEF,1
1,0,26,0,21.7,296,0.01,0.01,0.0,3.1,137,1,0,7.2,50.6,2024-12-03,90,0,0,0,0,0,0,0,False,19,0,0,0,0,14,0,12665,1,1,3,0.0,5,-402,262,664,45,True,0,296,,,0,0,0.0,90,DL,Leicester,West Ham,3,1,26738,2024,691357,0.5560426712036133,1,2,0,0.0,0.8933528661727905,0.8933528661727905,26738,Leicester,Victor Kristiansen,Victor Kristiansen,2,1,14,1.2,DEF,5
0,0,9,0,27.2,296,0.32,0.32,0.0,1.54,147,2,0,4.8,19.0,2024-12-08,90,0,0,0,0,0,0,0,False,5,0,0,0,0,15,0,14013,1,2,2,2.0,1,1007,1365,358,45,True,0,296,,,0,0,0.0,90,DL,Leicester,Brighton,2,2,26751,2024,692776,0.2453758865594864,0,1,0,0.0,0.3999705016613006,0.3999705016613006,26751,Leicester,Victor Kristiansen,Victor Kristiansen,3,1,15,1.8,DEF,1
0,0,-9,0,5.3,296,0.02,0.02,0.0,3.79,157,4,0,2.4,18.2,2024-12-14,90,0,0,0,0,0,0,0,False,15,0,0,0,0,16,0,14409,1,0,4,0.0,0,188,958,770,45,False,0,296,,,0,0,0.0,90,DL,Newcastle United,Leicester,4,0,26760,2024,693649,0.0,0,0,0,0.0,0.0326287373900413,0.0326287373900413,26760,Leicester,Victor Kristiansen,Victor Kristiansen,1,4,16,1.4,DEF,0
0,0,3,0,10.1,296,0.02,0.02,0.0,1.06,167,3,0,2.0,7.8,2024-12-22,90,0,0,0,0,0,0,0,False,20,0,0,0,0,17,0,14363,1,3,0,2.0,1,-301,806,1107,45,True,0,296,,,0,0,0.0,90,DL,Leicester,Wolverhampton Wanderers,0,3,26770,2024,695664,0.0,0,0,0,0.0,0.0868990793824195,0.0868990793824195,26770,Leicester,Victor Kristiansen,Victor Kristiansen,3,1,17,1.3,DEF,1
0,0,-1,0,4.7,296,0.02,0.02,0.0,1.91,175,3,0,2.6,21.6,2024-12-26,90,0,0,0,0,0,0,0,False,12,0,0,0,0,18,0,13656,1,1,3,0.0,1,-812,250,1062,45,False,0,296,,,0,0,0.0,90,DL,Liverpool,Leicester,3,1,26776,2024,696355,0.0,0,0,0,0.0,0.0,0.0,26776,Leicester,Victor Kristiansen,Victor Kristiansen,1,5,18,0.3,DEF,1
0,0,8,0,7.2,296,0.17,0.17,0.0,1.27,187,2,0,2.5,14.2,2024-12-29,90,0,0,0,0,0,0,0,False,13,0,0,0,0,19,0,14180,1,2,0,4.0,1,330,951,621,45,True,0,296,,,0,0,0.0,90,DL,Leicester,Manchester City,0,2,26788,2024,696586,0.0,0,0,0,0.0,0.7298741340637207,0.7298741340637207,26788,Leicester,Victor Kristiansen,Victor Kristiansen,4,1,19,1.0,DEF,1
0,0,9,0,30.8,296,0.22,0.22,0.0,1.82,205,2,0,5.3,21.8,2025-01-15,90,0,0,0,0,0,0,0,False,7,0,0,0,0,21,0,13853,1,2,0,0.0,1,-1026,219,1245,45,True,0,296,,,0,0,0.0,90,DL,Leicester,Crystal Palace,0,2,26806,2024,699288,0.1892809867858886,0,2,0,0.0,0.3084056377410888,0.2120680958032608,26806,Leicester,Victor Kristiansen,Victor Kristiansen,3,1,21,0.8,DEF,1
0,0,8,0,6.6,296,0.09,0.17,0.08,2.19,216,2,0,2.3,10.8,2025-01-18,90,0,0,0,0,0,0,0,False,9,0,0,0,0,22,0,14214,1,2,0,6.0,1,246,643,397,45,True,0,296,,,0,1,0.0725597068667411,90,DL,Leicester,Fulham,0,2,26817,2024,700024,0.0,0,0,0,0.0725597068667411,0.0967446491122245,0.0241849385201931,26817,Leicester,Victor Kristiansen,Victor Kristiansen,3,1,22,0.0,DEF,1
0,0,5,0,12.8,296,0.03,0.03,0.0,1.04,229,1,0,3.5,20.0,2025-01-26,90,0,0,0,0,0,0,0,False,18,0,0,0,0,23,0,13662,1,2,1,2.0,2,-760,175,935,45,False,0,296,,,0,0,0.0,90,DL,Tottenham,Leicester,1,2,26830,2024,702035,0.0509608201682567,0,1,0,0.0,0.1511158794164657,0.1511158794164657,26830,Leicester,Victor Kristiansen,Victor Kristiansen,1,3,23,1.0,DEF,2
0,0,-2,0,6.4,296,0.02,0.04,0.02,2.46,235,4,0,2.8,16.0,2025-02-01,90,0,0,0,0,0,0,0,False,8,0,0,0,0,24,0,14620,1,0,4,6.0,0,690,1087,397,45,False,0,296,,,0,1,0.0568752624094486,90,DL,Everton,Leicester,4,0,26836,2024,703342,0.0,0,0,0,0.0568752624094486,0.0632316544651985,0.0632316544651985,26836,Leicester,Victor Kristiansen,Victor Kristiansen,1,3,24,1.0,DEF,0
0,0,3,0,23.4,296,0.1,0.1,0.0,1.38,245,2,0,4.2,16.8,2025-02-15,90,0,0,0,0,0,0,0,False,1,0,0,0,0,25,0,13917,1,2,0,2.0,1,-850,223,1073,45,True,0,296,,,0,0,0.0,90,DL,Leicester,Arsenal,0,2,26846,2024,705939,0.0415415130555629,0,1,0,0.0,0.119006872177124,0.0774653628468513,26846,Leicester,Victor Kristiansen,Victor Kristiansen,5,1,25,0.4,DEF,1
0,0,-6,0,2.3,296,0.05,0.05,0.0,1.52,257,4,0,2.3,18.2,2025-02-21,90,0,0,0,0,0,0,0,False,4,0,0,0,0,26,0,13974,1,4,0,2.0,0,-68,428,496,44,True,0,296,,,0,0,0.0,90,DL,Leicester,Brentford,0,4,26858,2024,707487,0.0,0,0,0,0.0,0.0391656681895256,0.0391656681895256,26858,Leicester,Victor Kristiansen,Victor Kristiansen,3,1,26,0.8,DEF,0
0,0,10,0,7.1,296,0.02,0.05,0.03,1.07,266,2,0,4.1,29.8,2025-02-27,86,0,0,0,0,0,0,0,False,19,0,0,0,0,27,0,13748,1,0,2,4.0,1,-244,165,409,44,False,0,296,,,0,1,0.03011523373425,88,DL,West Ham,Leicester,2,0,26866,2024,709318,0.0,0,0,0,0.03011523373425,0.0691634938120842,0.0390482582151889,26866,Leicester,Victor Kristiansen,Victor Kristiansen,1,2,27,0.7,DEF,1
0,0,0,0,0.3,296,0.0,0.0,0.0,1.71,273,1,0,0.1,0.0,2025-03-09,82,0,0,0,0,0,0,0,False,6,0,0,0,0,28,0,13618,1,0,1,2.0,2,-192,132,324,44,False,0,296,,,0,0,0.0,90,DML,Chelsea,Leicester,1,0,26874,2024,711985,0.0,0,0,0,0.0,0.0,0.0,26874,Leicester,Victor Kristiansen,Victor Kristiansen,1,4,28,0.5,DEF,2
0,0,-1,0,1.7,296,0.01,0.01,0.0,0.67,287,2,0,1.2,10.6,2025-03-16,81,0,0,0,0,0,0,0,False,14,0,0,0,0,29,0,13675,1,3,0,0.0,1,-44,171,215,44,True,0,296,,,0,0,0.0,83,DML,Leicester,Manchester United,0,3,26888,2024,714275,0.0,0,0,0,0.0,0.4110408425331116,0.4110408425331116,26888,Leicester,Victor Kristiansen,Victor Kristiansen,2,1,29,1.3,DEF,1
0,0,1,0,1.3,296,0.0,0.0,0.0,2.12,298,2,0,0.6,4.2,2025-04-02,59,0,0,0,0,0,0,0,False,13,0,0,0,0,30,0,13839,1,0,2,0.0,0,159,426,267,44,False,0,296,,,0,0,0.0,62,DML,Manchester City,Leicester,2,0,26898,2024,716131,0.0,0,0,0,0.0,0.0163365453481674,0.0163365453481674,26898,Leicester,Victor Kristiansen,Victor Kristiansen,1,4,30,0.5,DEF,0
