player names,first card,anytime card,red_card,contest
Josh Cullen,8/1,21/10,28/1,Man Utd v Burnley
Lesley Ugochukwu,8/1,11/5,28/1,Man Utd v Burnley
Axel Tuanzebe,8/1,11/5,28/1,Man Utd v Burnley
Hannibal Mejbri,9/1,5/2,33/1,Man Utd v Burnley
Josh Laurent,9/1,5/2,33/1,Man Utd v Burnley
Lucas Pires,10/1,14/5,33/1,Man Utd v Burnley
Ashley Barnes,10/1,14/5,33/1,Man Utd v Burnley
Hannes Delcroix,11/1,16/5,33/1,Man Utd v Burnley
Quilindschy Hartman,11/1,17/5,40/1,Man Utd v Burnley
Lyle Foster,12/1,17/5,40/1,Man Utd v Burnley
Oliver Sonne,12/1,18/5,40/1,Man Utd v Burnley
Bashir Humphreys,12/1,15/4,40/1,Man Utd v Burnley
Hjalmar Ekdal,12/1,15/4,40/1,Man Utd v Burnley
Zian Flemming,12/1,4/1,40/1,Man Utd v Burnley
Joe Worrall,14/1,17/4,40/1,Man Utd v Burnley
Jaydon Banel,14/1,17/4,40/1,Man Utd v Burnley
Jaidon Anthony,14/1,24/5,40/1,Man Utd v Burnley
Kyle Walker,16/1,5/1,50/1,Man Utd v Burnley
Loum Tchaouna,16/1,5/1,50/1,Man Utd v Burnley
Maxime Esteve,16/1,11/2,50/1,Man Utd v Burnley
Marcus Edwards,16/1,11/2,50/1,Man Utd v Burnley
Mike Tresor,18/1,6/1,50/1,Man Utd v Burnley
Aaron Ramsey,20/1,7/1,50/1,Man Utd v Burnley
Max Weiss,22/1,15/2,50/1,Man Utd v Burnley
Armando Broja,25/1,8/1,66/1,Man Utd v Burnley
Martin Dubravka,28/1,17/2,66/1,Man Utd v Burnley
Jacob Bruun Larsen,33/1,9/1,66/1,Man Utd v Burnley
Vaclav Hladky,33/1,10/1,66/1,Man Utd v Burnley
No Player Carded (either team),14/1,14/5,33/1,Man Utd v Burnley
Manuel Ugarte,10/1,16/5,33/1,Man Utd v Burnley
Casemiro,11/1,10/3,33/1,Man Utd v Burnley
Tyler Fredricson,11/1,15/4,40/1,Man Utd v Burnley
Luke Shaw,12/1,15/4,40/1,Man Utd v Burnley
Ayden Heaven,12/1,4/1,40/1,Man Utd v Burnley
Patrick Dorgu,12/1,4/1,40/1,Man Utd v Burnley
Amad Diallo,12/1,17/4,40/1,Man Utd v Burnley
Matheus Cunha,14/1,17/4,40/1,Man Utd v Burnley
Harry Maguire,14/1,17/4,40/1,Man Utd v Burnley
Leny Yoro,14/1,9/2,40/1,Man Utd v Burnley
Matthijs de Ligt,14/1,5/1,40/1,Man Utd v Burnley
Mason Mount,14/1,5/1,50/1,Man Utd v Burnley
Chido Obi,16/1,11/2,50/1,Man Utd v Burnley
Bruno Fernandes,16/1,11/2,50/1,Man Utd v Burnley
Kobbie Mainoo,16/1,11/2,50/1,Man Utd v Burnley
Diego Leon,16/1,11/2,50/1,Man Utd v Burnley
Diogo Dalot,16/1,13/2,50/1,Man Utd v Burnley
Bryan Mbeumo,18/1,7/1,50/1,Man Utd v Burnley
Noussair Mazraoui,20/1,15/2,50/1,Man Utd v Burnley
Joshua Zirkzee,22/1,10/1,66/1,Man Utd v Burnley
Benjamin Sesko,33/1,10/1,66/1,Man Utd v Burnley
Rasmus Hojlund,33/1,10/1,66/1,Man Utd v Burnley
Altay Bayindir,33/1,14/1,80/1,Man Utd v Burnley
Andre Onana,40/1,14/1,80/1,Man Utd v Burnley
Granit Xhaka,10/1,5/2,33/1,Sunderland v Brentford
Arthur Masuaku,10/1,5/2,33/1,Sunderland v Brentford
Nordi Mukiele,10/1,27/10,33/1,Sunderland v Brentford
Trai Hume,10/1,14/5,33/1,Sunderland v Brentford
Omar Alderete,11/1,29/10,33/1,Sunderland v Brentford
Reinildo Mandava,11/1,29/10,33/1,Sunderland v Brentford
Wilson Isidor,12/1,3/1,33/1,Sunderland v Brentford
Habib Diarra,12/1,10/3,33/1,Sunderland v Brentford
Chris Rigg,12/1,17/5,40/1,Sunderland v Brentford
Jenson Seelt,12/1,17/5,40/1,Sunderland v Brentford
Noah Sadiki,14/1,15/4,40/1,Sunderland v Brentford
Marc Guiu,14/1,17/4,40/1,Sunderland v Brentford
Patrick Roberts,14/1,9/2,40/1,Sunderland v Brentford
Dan Neil,14/1,9/2,40/1,Sunderland v Brentford
Simon Adingra,18/1,5/1,50/1,Sunderland v Brentford
Chemsdine Talbi,20/1,6/1,50/1,Sunderland v Brentford
Eliezer Mayenda,20/1,13/2,50/1,Sunderland v Brentford
Robin Roefs,28/1,8/1,66/1,Sunderland v Brentford
Aaron Hickey,9/1,23/10,28/1,Sunderland v Brentford
Frank Onyeka,9/1,12/5,33/1,Sunderland v Brentford
Paris Maghoma,10/1,27/10,33/1,Sunderland v Brentford
Jordan Henderson,10/1,27/10,33/1,Sunderland v Brentford
Igor Thiago,10/1,14/5,33/1,Sunderland v Brentford
Keane Lewis-Potter,10/1,14/5,33/1,Sunderland v Brentford
Yoane Wissa,12/1,3/1,33/1,Sunderland v Brentford
Kristoffer Ajer,12/1,3/1,33/1,Sunderland v Brentford
Michael Kayode,12/1,3/1,33/1,Sunderland v Brentford
Yehor Yarmolyuk,12/1,17/5,40/1,Sunderland v Brentford
Sepp Van den Berg,12/1,17/5,40/1,Sunderland v Brentford
Mathias Jensen,12/1,18/5,40/1,Sunderland v Brentford
Dango Ouattara,14/1,15/4,40/1,Sunderland v Brentford
Nathan Collins,14/1,15/4,40/1,Sunderland v Brentford
Fabio Carvalho,14/1,4/1,40/1,Sunderland v Brentford
Rico Henry,14/1,4/1,40/1,Sunderland v Brentford
Kevin Schade,16/1,24/5,40/1,Sunderland v Brentford
Antoni Milambo,16/1,24/5,40/1,Sunderland v Brentford
Mikkel Damsgaard,16/1,24/5,40/1,Sunderland v Brentford
Ethan Pinnock,20/1,6/1,50/1,Sunderland v Brentford
Caoimhin Kelleher,28/1,8/1,66/1,Sunderland v Brentford
Dominic Solanke,15/4,Evs,15/4,Tottenham v Bournemouth
Richarlison,17/4,11/10,17/4,Tottenham v Bournemouth
Brennan Johnson,13/2,19/10,13/2,Tottenham v Bournemouth
Mathys Tel,7/1,2/1,7/1,Tottenham v Bournemouth
Mohammed Kudus,15/2,21/10,15/2,Tottenham v Bournemouth
Wilson Odobert,9/1,27/10,9/1,Tottenham v Bournemouth
Luka Vuskovic,14/1,19/4,14/1,Tottenham v Bournemouth
Pape Matar Sarr,14/1,9/2,14/1,Tottenham v Bournemouth
Joao Palhinha,16/1,5/1,16/1,Tottenham v Bournemouth
Lucas Bergvall,18/1,6/1,18/1,Tottenham v Bournemouth
Rodrigo Bentancur,20/1,7/1,20/1,Tottenham v Bournemouth
Pedro Porro,22/1,15/2,22/1,Tottenham v Bournemouth
Cristian Romero,22/1,15/2,22/1,Tottenham v Bournemouth
Micky van de Ven,25/1,9/1,25/1,Tottenham v Bournemouth
Archie Gray,28/1,11/1,28/1,Tottenham v Bournemouth
Ben Davies,28/1,11/1,28/1,Tottenham v Bournemouth
Djed Spence,28/1,12/1,28/1,Tottenham v Bournemouth
Kevin Danso,28/1,12/1,28/1,Tottenham v Bournemouth
Evanilson,7/1,19/10,7/1,Tottenham v Bournemouth
Eli Kroupi Jr,8/1,23/10,8/1,Tottenham v Bournemouth
Justin Kluivert,9/1,13/5,9/1,Tottenham v Bournemouth
Antoine Semenyo,17/2,5/2,17/2,Tottenham v Bournemouth
Amine Adli,12/1,15/4,12/1,Tottenham v Bournemouth
David Brooks,14/1,5/1,14/1,Tottenham v Bournemouth
Ben Doak,14/1,5/1,14/1,Tottenham v Bournemouth
Marcus Tavernier,18/1,6/1,18/1,Tottenham v Bournemouth
Ryan Christie,22/1,8/1,22/1,Tottenham v Bournemouth
Bafode Diakite,25/1,9/1,25/1,Tottenham v Bournemouth
Marcos Senesi,28/1,10/1,28/1,Tottenham v Bournemouth
Alex Scott,28/1,12/1,28/1,Tottenham v Bournemouth
Adrien Truffert,33/1,12/1,33/1,Tottenham v Bournemouth
Tyler Adams,33/1,14/1,33/1,Tottenham v Bournemouth
Julio Soler,40/1,18/1,40/1,Tottenham v Bournemouth
James Hill,40/1,18/1,40/1,Tottenham v Bournemouth
Adam Smith,50/1,25/1,50/1,Tottenham v Bournemouth
Jorgen Strand Larsen,19/4,13/8,19/4,Wolves v Everton
Hwang Hee-chan,11/2,2/1,11/2,Wolves v Everton
Marshall Munetsi,9/1,7/2,9/1,Wolves v Everton
Fernando Lopez,9/1,7/2,9/1,Wolves v Everton
Jhon Arias,11/1,4/1,11/1,Wolves v Everton
Rodrigo Gomes,14/1,6/1,14/1,Wolves v Everton
Jean-Ricner Bellegarde,14/1,6/1,14/1,Wolves v Everton
Joao Gomes,18/1,8/1,18/1,Wolves v Everton
David Moller Wolfe,20/1,17/2,20/1,Wolves v Everton
Yerson Mosquera,22/1,10/1,22/1,Wolves v Everton
Ki-Jana Hoever,22/1,10/1,22/1,Wolves v Everton
Matt Doherty,28/1,12/1,28/1,Wolves v Everton
Jackson Tchatchoua,28/1,12/1,28/1,Wolves v Everton
Emmanuel Agbadou,33/1,14/1,33/1,Wolves v Everton
Toti Gomes,33/1,14/1,33/1,Wolves v Everton
Hugo Bueno,33/1,14/1,33/1,Wolves v Everton
Santiago Bueno,33/1,16/1,33/1,Wolves v Everton
Andre,33/1,18/1,33/1,Wolves v Everton
Thierno Barry,13/2,12/5,13/2,Wolves v Everton
Iliman Ndiaye,7/1,5/2,7/1,Wolves v Everton
Beto,13/2,5/2,13/2,Wolves v Everton
Carlos Alcaraz,10/1,15/4,10/1,Wolves v Everton
Dwight McNeil,11/1,17/4,11/1,Wolves v Everton
Tyler Dibling,11/1,17/4,11/1,Wolves v Everton
Kiernan Dewsbury-Hall,12/1,24/5,12/1,Wolves v Everton
Jack Grealish,12/1,5/1,12/1,Wolves v Everton
Jake O'Brien,22/1,9/1,22/1,Wolves v Everton
James Tarkowski,25/1,11/1,25/1,Wolves v Everton
Michael Keane,25/1,12/1,25/1,Wolves v Everton
Tim Iroegbunam,25/1,12/1,25/1,Wolves v Everton
James Garner,28/1,12/1,28/1,Wolves v Everton
Idrissa Gueye,28/1,14/1,28/1,Wolves v Everton
Adam Aznou,33/1,16/1,33/1,Wolves v Everton
Jayden Bogle,9/1,15/8,25/1,Leeds v Newcastle
Anton Stach,9/1,2/1,28/1,Leeds v Newcastle
Jaka Bijol,9/1,15/8,25/1,Leeds v Newcastle
Wilfried Gnonto,11/1,23/10,33/1,Leeds v Newcastle
Sam Byram,11/1,23/10,33/1,Leeds v Newcastle
Ilia Gruev,11/1,23/10,33/1,Leeds v Newcastle
Sebastiaan Bornauw,11/1,23/10,33/1,Leeds v Newcastle
Pascal Struijk,12/1,3/1,33/1,Leeds v Newcastle
Joe Rodon,14/1,10/3,40/1,Leeds v Newcastle
Lukas Nmecha,14/1,7/2,40/1,Leeds v Newcastle
Gabriel Gudmundsson,14/1,15/4,40/1,Leeds v Newcastle
Daniel James,16/1,4/1,40/1,Leeds v Newcastle
Sean Longstaff,16/1,4/1,40/1,Leeds v Newcastle
Noah Okafor,16/1,23/5,40/1,Leeds v Newcastle
Joel Piroe,18/1,24/5,50/1,Leeds v Newcastle
Lucas Perri,22/1,6/1,50/1,Leeds v Newcastle
Brenden Aaronson,25/1,7/1,50/1,Leeds v Newcastle
Jack Harrison,28/1,15/2,66/1,Leeds v Newcastle
Joelinton,17/2,17/10,25/1,Leeds v Newcastle
Bruno Guimaraes,10/1,21/10,28/1,Leeds v Newcastle
Sandro Tonali,11/1,5/2,33/1,Leeds v Newcastle
Dan Burn,11/1,5/2,33/1,Leeds v Newcastle
Jamaal Lascelles,12/1,3/1,33/1,Leeds v Newcastle
Jacob Ramsey,14/1,7/2,40/1,Leeds v Newcastle
Joe Willock,14/1,18/5,40/1,Leeds v Newcastle
Malick Thiaw,14/1,18/5,40/1,Leeds v Newcastle
Emil Krafth,14/1,18/5,40/1,Leeds v Newcastle
Lewis Hall,16/1,4/1,40/1,Leeds v Newcastle
Kieran Trippier,16/1,4/1,40/1,Leeds v Newcastle
Tino Livramento,16/1,17/4,40/1,Leeds v Newcastle
William Osula,16/1,15/4,40/1,Leeds v Newcastle
Sven Botman,18/1,24/5,40/1,Leeds v Newcastle
Nick Pope,18/1,24/5,40/1,Leeds v Newcastle
Jacob Murphy,20/1,11/2,50/1,Leeds v Newcastle
Lewis Miley,20/1,11/2,50/1,Leeds v Newcastle
Harvey Barnes,28/1,7/1,50/1,Leeds v Newcastle
Anthony Elanga,28/1,8/1,66/1,Leeds v Newcastle
Danny Welbeck,15/2,21/10,15/2,Brighton v Man City
Georginio Rutter,9/1,14/5,9/1,Brighton v Man City
Matt O'Riley,11/1,10/3,11/1,Brighton v Man City
Kaoru Mitoma,11/1,10/3,11/1,Brighton v Man City
Yankuba Minteh,12/1,15/4,12/1,Brighton v Man City
Brajan Gruda,12/1,17/4,12/1,Brighton v Man City
Jack Hinshelwood,18/1,13/2,18/1,Brighton v Man City
Diego Gomez,18/1,13/2,18/1,Brighton v Man City
Ferdi Kadioglu,20/1,15/2,20/1,Brighton v Man City
Yasin Ayari,22/1,9/1,22/1,Brighton v Man City
Mats Wieffer,25/1,9/1,25/1,Brighton v Man City
Carlos Baleba,22/1,9/1,22/1,Brighton v Man City
Maxim De Cuyper,25/1,9/1,25/1,Brighton v Man City
James Milner,25/1,9/1,25/1,Brighton v Man City
Diego Coppola,33/1,12/1,33/1,Brighton v Man City
Lewis Dunk,33/1,12/1,33/1,Brighton v Man City
Olivier Boscagli,40/1,14/1,40/1,Brighton v Man City
Jan Paul van Hecke,40/1,18/1,40/1,Brighton v Man City
Joel Veltman,50/1,25/1,50/1,Brighton v Man City
Erling Haaland,3/1,4/5,3/1,Brighton v Man City
Omar Marmoush,11/2,13/8,11/2,Brighton v Man City
Phil Foden,15/2,9/4,15/2,Brighton v Man City
Rayan Cherki,9/1,11/4,9/1,Brighton v Man City
Oscar Bobb,9/1,3/1,9/1,Brighton v Man City
Tijjani Reijnders,10/1,16/5,10/1,Brighton v Man City
Jeremy Doku,11/1,7/2,11/1,Brighton v Man City
Bernardo Silva,14/1,24/5,14/1,Brighton v Man City
Ilkay Gundogan,14/1,5/1,14/1,Brighton v Man City
Nico O'Reilly,16/1,5/1,16/1,Brighton v Man City
Rodri,18/1,6/1,18/1,Brighton v Man City
Rayan Ait-Nouri,18/1,13/2,18/1,Brighton v Man City
Nico Gonzalez,20/1,7/1,20/1,Brighton v Man City
Rico Lewis,22/1,17/2,22/1,Brighton v Man City
John Stones,22/1,17/2,22/1,Brighton v Man City
Matheus Nunes,20/1,7/1,20/1,Brighton v Man City
Nathan Ake,25/1,9/1,25/1,Brighton v Man City
Manuel Akanji,28/1,12/1,28/1,Brighton v Man City
Abdukodir Khusanov,28/1,12/1,28/1,Brighton v Man City
Ruben Dias,33/1,12/1,33/1,Brighton v Man City
Josko Gvardiol,18/1,13/2,18/1,Brighton v Man City
Morgan Gibbs-White,10/1,12/5,33/1,Nottingham Forest v West Ham
Douglas Luiz,11/1,13/5,33/1,Nottingham Forest v West Ham
Ryan Yates,11/1,13/5,33/1,Nottingham Forest v West Ham
Elliot Anderson,11/1,14/5,33/1,Nottingham Forest v West Ham
Neco Williams,14/1,18/5,40/1,Nottingham Forest v West Ham
Morato,14/1,18/5,40/1,Nottingham Forest v West Ham
Nikola Milenkovic,14/1,4/1,40/1,Nottingham Forest v West Ham
Ibrahim Sangare,14/1,18/5,40/1,Nottingham Forest v West Ham
Ola Aina,14/1,4/1,40/1,Nottingham Forest v West Ham
Igor Jesus,16/1,9/2,40/1,Nottingham Forest v West Ham
Arnaud Kalimuendo,16/1,9/2,40/1,Nottingham Forest v West Ham
Dan Ndoye,16/1,9/2,40/1,Nottingham Forest v West Ham
Omari Hutchinson,16/1,9/2,40/1,Nottingham Forest v West Ham
Murillo,16/1,9/2,40/1,Nottingham Forest v West Ham
James McAtee,18/1,5/1,50/1,Nottingham Forest v West Ham
Willy Boly,18/1,5/1,50/1,Nottingham Forest v West Ham
Callum Hudson-Odoi,25/1,13/2,50/1,Nottingham Forest v West Ham
Matz Sels,25/1,13/2,50/1,Nottingham Forest v West Ham
Chris Wood,40/1,11/1,80/1,Nottingham Forest v West Ham
Lucas Paqueta,13/2,13/10,20/1,Nottingham Forest v West Ham
El Hadji Malick Diouf,17/2,9/5,28/1,Nottingham Forest v West Ham
Tomas Soucek,10/1,23/10,33/1,Nottingham Forest v West Ham
Freddie Potts,10/1,23/10,33/1,Nottingham Forest v West Ham
Konstantinos Mavropanos,10/1,23/10,33/1,Nottingham Forest v West Ham
Callum Wilson,12/1,16/5,40/1,Nottingham Forest v West Ham
James Ward Prowse,12/1,16/5,40/1,Nottingham Forest v West Ham
Oliver Scarles,12/1,16/5,40/1,Nottingham Forest v West Ham
Guido Rodriguez,9/1,21/10,28/1,Nottingham Forest v West Ham
Nayef Aguerd,14/1,18/5,40/1,Nottingham Forest v West Ham
Kyle Walker-Peters,14/1,18/5,40/1,Nottingham Forest v West Ham
Jean-Clair Todibo,12/1,14/5,33/1,Nottingham Forest v West Ham
Andy Irving,12/1,14/5,33/1,Nottingham Forest v West Ham
Max Kilman,16/1,4/1,40/1,Nottingham Forest v West Ham
Aaron Wan-Bissaka,16/1,4/1,40/1,Nottingham Forest v West Ham
Jarrod Bowen,20/1,11/2,50/1,Nottingham Forest v West Ham
Niclas Fullkrug,28/1,13/2,50/1,Nottingham Forest v West Ham
Mads Hermansen,28/1,13/2,50/1,Nottingham Forest v West Ham
Alexis Mac Allister,10/1,12/5,33/1,Liverpool v Arsenal
Ryan Gravenberch,11/1,5/2,33/1,Liverpool v Arsenal
Ibrahima Konate,11/1,13/5,33/1,Liverpool v Arsenal
Conor Bradley,12/1,14/5,33/1,Liverpool v Arsenal
Milos Kerkez,12/1,14/5,33/1,Liverpool v Arsenal
Harvey Elliott,12/1,3/1,33/1,Liverpool v Arsenal
Florian Wirtz,12/1,3/1,33/1,Liverpool v Arsenal
Virgil Van Dijk,12/1,3/1,33/1,Liverpool v Arsenal
Wataru Endo,14/1,17/5,40/1,Liverpool v Arsenal
Joe Gomez,14/1,17/5,40/1,Liverpool v Arsenal
Dominik Szoboszlai,14/1,15/4,40/1,Liverpool v Arsenal
Andy Robertson,14/1,15/4,40/1,Liverpool v Arsenal
Curtis Jones,16/1,17/4,40/1,Liverpool v Arsenal
Hugo Ekitike,18/1,24/5,50/1,Liverpool v Arsenal
Cody Gakpo,18/1,24/5,50/1,Liverpool v Arsenal
Rio Ngumoha,18/1,24/5,50/1,Liverpool v Arsenal
Federico Chiesa,20/1,11/2,50/1,Liverpool v Arsenal
Mohamed Salah,25/1,13/2,50/1,Liverpool v Arsenal
Alisson,33/1,15/2,66/1,Liverpool v Arsenal
Christian Norgaard,8/1,13/8,25/1,Liverpool v Arsenal
Mikel Merino,10/1,11/5,28/1,Liverpool v Arsenal
Myles Lewis-Skelly,10/1,11/5,28/1,Liverpool v Arsenal
Riccardo Calafiori,11/1,13/5,33/1,Liverpool v Arsenal
Jurrien Timber,11/1,13/5,33/1,Liverpool v Arsenal
Declan Rice,12/1,29/10,33/1,Liverpool v Arsenal
Martin Zubimendi,12/1,29/10,33/1,Liverpool v Arsenal
Ben White,12/1,29/10,33/1,Liverpool v Arsenal
Leandro Trossard,14/1,18/5,40/1,Liverpool v Arsenal
Gabriel,14/1,18/5,40/1,Liverpool v Arsenal
Cristhian Mosquera,14/1,18/5,40/1,Liverpool v Arsenal
Viktor Gyokeres,16/1,4/1,40/1,Liverpool v Arsenal
Eberechi Eze,16/1,4/1,40/1,Liverpool v Arsenal
William Saliba,16/1,4/1,40/1,Liverpool v Arsenal
Jakub Kiwior,16/1,4/1,40/1,Liverpool v Arsenal
Noni Madueke,18/1,24/5,50/1,Liverpool v Arsenal
Max Dowman,18/1,24/5,50/1,Liverpool v Arsenal
Gabriel Martinelli,18/1,24/5,50/1,Liverpool v Arsenal
David Raya,18/1,24/5,50/1,Liverpool v Arsenal
Ethan Nwaneri,22/1,11/2,50/1,Liverpool v Arsenal
Martin Odegaard,22/1,11/2,50/1,Liverpool v Arsenal
Morgan Rogers,10/1,12/5,33/1,Aston Villa v Crystal Palace
Lamare Bogarde,11/1,13/5,33/1,Aston Villa v Crystal Palace
John McGinn,11/1,11/4,33/1,Aston Villa v Crystal Palace
Ian Maatsen,11/1,11/4,33/1,Aston Villa v Crystal Palace
Amadou Onana,12/1,29/10,33/1,Aston Villa v Crystal Palace
Matty Cash,12/1,29/10,33/1,Aston Villa v Crystal Palace
Tyrone Mings,12/1,3/1,33/1,Aston Villa v Crystal Palace
Ross Barkley,12/1,16/5,40/1,Aston Villa v Crystal Palace
Lucas Digne,12/1,16/5,40/1,Aston Villa v Crystal Palace
Youri Tielemans,14/1,15/4,40/1,Aston Villa v Crystal Palace
Ezri Konsa,14/1,15/4,40/1,Aston Villa v Crystal Palace
Andres Garcia,14/1,15/4,40/1,Aston Villa v Crystal Palace
Samuel Iling-Junior,16/1,4/1,40/1,Aston Villa v Crystal Palace
Pau Torres,16/1,17/4,40/1,Aston Villa v Crystal Palace
Evann Guessand,18/1,5/1,50/1,Aston Villa v Crystal Palace
Donyell Malen,18/1,5/1,50/1,Aston Villa v Crystal Palace
Emiliano Martinez,18/1,5/1,50/1,Aston Villa v Crystal Palace
Emiliano Buendia,18/1,5/1,50/1,Aston Villa v Crystal Palace
Ollie Watkins,22/1,6/1,50/1,Aston Villa v Crystal Palace
Will Hughes,15/2,31/20,22/1,Aston Villa v Crystal Palace
Daniel Munoz,15/2,13/8,25/1,Aston Villa v Crystal Palace
Jefferson Lerma,9/1,19/10,28/1,Aston Villa v Crystal Palace
Odsonne Edouard,10/1,12/5,33/1,Aston Villa v Crystal Palace
Chris Richards,10/1,12/5,33/1,Aston Villa v Crystal Palace
Marc Guehi,11/1,5/2,33/1,Aston Villa v Crystal Palace
Romaine Esse,11/1,13/5,33/1,Aston Villa v Crystal Palace
Maxence Lacroix,11/1,13/5,33/1,Aston Villa v Crystal Palace
Daichi Kamada,12/1,29/10,33/1,Aston Villa v Crystal Palace
Adam Wharton,12/1,16/5,40/1,Aston Villa v Crystal Palace
Nathaniel Clyne,14/1,17/5,40/1,Aston Villa v Crystal Palace
Jean-Philippe Mateta,14/1,15/4,40/1,Aston Villa v Crystal Palace
Tyrick Mitchell,14/1,18/5,40/1,Aston Villa v Crystal Palace
Borna Sosa,14/1,18/5,40/1,Aston Villa v Crystal Palace
Ismaila Sarr,16/1,4/1,40/1,Aston Villa v Crystal Palace
Justin Devenny,14/1,18/5,40/1,Aston Villa v Crystal Palace
Matheus Franca,16/1,4/1,40/1,Aston Villa v Crystal Palace
Dean Henderson,18/1,24/5,50/1,Aston Villa v Crystal Palace
